2024-06-25 22:29:05,006 INFO    StreamThr :21808 [internal.py:wandb_internal():85] W&B internal server running at pid: 21808, started at: 2024-06-25 22:29:05.006423
2024-06-25 22:29:08,210 INFO    SenderThread:21808 [sender.py:send_exit():585] handling exit code: 2
2024-06-25 22:29:08,210 INFO    SenderThread:21808 [sender.py:send_exit():587] handling runtime: 1
2024-06-25 22:29:08,210 INFO    SenderThread:21808 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-25 22:29:08,210 INFO    SenderThread:21808 [sender.py:send_exit():593] send defer
2024-06-25 22:29:08,210 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:08,210 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-25 22:29:08,210 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:08,210 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 0
2024-06-25 22:29:08,210 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 1
2024-06-25 22:29:08,210 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:08,210 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-25 22:29:08,210 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:08,210 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 1
2024-06-25 22:29:08,210 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 2
2024-06-25 22:29:08,210 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:08,210 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-25 22:29:08,210 INFO    HandlerThread:21808 [system_monitor.py:finish():203] Stopping system monitor
2024-06-25 22:29:08,222 DEBUG   SystemMonitor:21808 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-25 22:29:08,222 DEBUG   SystemMonitor:21808 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-25 22:29:08,222 DEBUG   SystemMonitor:21808 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-25 22:29:08,222 INFO    HandlerThread:21808 [interfaces.py:finish():200] Joined cpu monitor
2024-06-25 22:29:08,238 INFO    HandlerThread:21808 [interfaces.py:finish():200] Joined disk monitor
2024-06-25 22:29:08,270 INFO    HandlerThread:21808 [interfaces.py:finish():200] Joined gpu monitor
2024-06-25 22:29:08,270 INFO    HandlerThread:21808 [interfaces.py:finish():200] Joined memory monitor
2024-06-25 22:29:08,270 INFO    HandlerThread:21808 [interfaces.py:finish():200] Joined network monitor
2024-06-25 22:29:08,270 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:08,270 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 2
2024-06-25 22:29:08,270 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 3
2024-06-25 22:29:08,270 DEBUG   SenderThread:21808 [sender.py:send():378] send: stats
2024-06-25 22:29:08,270 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:08,270 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-25 22:29:08,270 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:08,270 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 3
2024-06-25 22:29:08,270 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 4
2024-06-25 22:29:08,270 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:08,270 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-25 22:29:08,270 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:08,270 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 4
2024-06-25 22:29:08,270 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 5
2024-06-25 22:29:08,270 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:08,270 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-25 22:29:08,270 DEBUG   SenderThread:21808 [sender.py:send():378] send: summary
2024-06-25 22:29:08,270 INFO    SenderThread:21808 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-25 22:29:08,270 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:08,270 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 5
2024-06-25 22:29:08,270 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 6
2024-06-25 22:29:08,270 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:08,270 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-25 22:29:08,270 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:08,270 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 6
2024-06-25 22:29:08,270 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: status_report
2024-06-25 22:29:08,728 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 7
2024-06-25 22:29:08,728 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:08,728 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-25 22:29:08,728 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:08,728 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 7
2024-06-25 22:29:08,855 INFO    Thread-16 :21808 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\config.yaml
2024-06-25 22:29:08,855 INFO    Thread-16 :21808 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\wandb-summary.json
2024-06-25 22:29:08,855 INFO    Thread-16 :21808 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\output.log
2024-06-25 22:29:09,098 INFO    wandb-upload_0:21808 [upload_job.py:push():130] Uploaded file C:\Users\Bobby\AppData\Local\Temp\tmptkh3w2vhwandb\uydno5z4-wandb-metadata.json
2024-06-25 22:29:09,140 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-25 22:29:10,875 INFO    Thread-16 :21808 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\output.log
2024-06-25 22:29:12,230 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 8
2024-06-25 22:29:12,230 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: poll_exit
2024-06-25 22:29:12,230 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:12,230 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-25 22:29:12,230 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:12,230 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 8
2024-06-25 22:29:12,230 INFO    SenderThread:21808 [job_builder.py:build():432] Attempting to build job artifact
2024-06-25 22:29:12,236 INFO    SenderThread:21808 [job_builder.py:_get_source_type():565] is repo sourced job
2024-06-25 22:29:12,297 INFO    SenderThread:21808 [job_builder.py:build():541] adding wandb-job metadata file
2024-06-25 22:29:12,297 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 9
2024-06-25 22:29:12,297 DEBUG   SenderThread:21808 [sender.py:send():378] send: artifact
2024-06-25 22:29:12,297 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:12,297 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-25 22:29:12,892 INFO    Thread-16 :21808 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\output.log
2024-06-25 22:29:13,177 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-25 22:29:13,970 INFO    SenderThread:21808 [sender.py:send_artifact():1467] sent artifact job-https___github.com_TsingZ0_PFLlib.git_system_main.py - {'id': 'QXJ0aWZhY3Q6OTI1OTcxMzE0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzMjc4OTQ3NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTI1OTcxMzE0', 'versionIndex': 0}}}
2024-06-25 22:29:13,970 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:13,970 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 9
2024-06-25 22:29:13,970 INFO    SenderThread:21808 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-25 22:29:14,919 INFO    SenderThread:21808 [dir_watcher.py:finish():388] scan: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files
2024-06-25 22:29:14,919 INFO    SenderThread:21808 [dir_watcher.py:finish():402] scan save: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\config.yaml config.yaml
2024-06-25 22:29:14,919 INFO    SenderThread:21808 [dir_watcher.py:finish():402] scan save: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\output.log output.log
2024-06-25 22:29:14,919 INFO    SenderThread:21808 [dir_watcher.py:finish():402] scan save: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\requirements.txt requirements.txt
2024-06-25 22:29:14,919 INFO    SenderThread:21808 [dir_watcher.py:finish():402] scan save: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\wandb-metadata.json wandb-metadata.json
2024-06-25 22:29:14,919 INFO    SenderThread:21808 [dir_watcher.py:finish():402] scan save: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\wandb-summary.json wandb-summary.json
2024-06-25 22:29:14,919 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 10
2024-06-25 22:29:14,919 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: poll_exit
2024-06-25 22:29:14,919 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:14,919 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-25 22:29:14,919 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:14,919 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 10
2024-06-25 22:29:14,919 INFO    SenderThread:21808 [file_pusher.py:finish():169] shutting down file pusher
2024-06-25 22:29:15,203 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-25 22:29:15,203 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: poll_exit
2024-06-25 22:29:15,741 INFO    wandb-upload_0:21808 [upload_job.py:push():130] Uploaded file C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\config.yaml
2024-06-25 22:29:16,041 INFO    wandb-upload_3:21808 [upload_job.py:push():130] Uploaded file C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\wandb-summary.json
2024-06-25 22:29:16,041 INFO    wandb-upload_2:21808 [upload_job.py:push():130] Uploaded file C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\requirements.txt
2024-06-25 22:29:16,041 INFO    wandb-upload_1:21808 [upload_job.py:push():130] Uploaded file C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\files\output.log
2024-06-25 22:29:16,215 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-25 22:29:16,215 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: poll_exit
2024-06-25 22:29:16,263 INFO    Thread-15 (_thread_body):21808 [sender.py:transition_state():613] send defer: 11
2024-06-25 22:29:16,263 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:16,263 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-25 22:29:16,263 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:16,263 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 11
2024-06-25 22:29:16,263 INFO    SenderThread:21808 [file_pusher.py:join():175] waiting for file pusher
2024-06-25 22:29:16,263 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 12
2024-06-25 22:29:16,263 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:16,263 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-25 22:29:16,263 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:16,263 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 12
2024-06-25 22:29:16,263 INFO    SenderThread:21808 [file_stream.py:finish():601] file stream finish called
2024-06-25 22:29:16,673 INFO    SenderThread:21808 [file_stream.py:finish():605] file stream finish is done
2024-06-25 22:29:16,673 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 13
2024-06-25 22:29:16,673 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:16,673 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-25 22:29:16,673 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:16,673 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 13
2024-06-25 22:29:16,673 INFO    SenderThread:21808 [sender.py:transition_state():613] send defer: 14
2024-06-25 22:29:16,673 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: defer
2024-06-25 22:29:16,673 DEBUG   SenderThread:21808 [sender.py:send():378] send: final
2024-06-25 22:29:16,673 INFO    HandlerThread:21808 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-25 22:29:16,673 DEBUG   SenderThread:21808 [sender.py:send():378] send: footer
2024-06-25 22:29:16,673 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: defer
2024-06-25 22:29:16,673 INFO    SenderThread:21808 [sender.py:send_request_defer():609] handle sender defer: 14
2024-06-25 22:29:16,673 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-25 22:29:16,673 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: poll_exit
2024-06-25 22:29:16,673 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-25 22:29:16,673 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: server_info
2024-06-25 22:29:16,673 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: get_summary
2024-06-25 22:29:16,688 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: poll_exit
2024-06-25 22:29:16,688 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-25 22:29:16,688 DEBUG   SenderThread:21808 [sender.py:send_request():405] send_request: server_info
2024-06-25 22:29:16,688 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-25 22:29:17,058 INFO    MainThread:21808 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-06-25 22:29:17,058 INFO    MainThread:21808 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-06-25 22:29:17,058 INFO    MainThread:21808 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-06-25 22:29:17,058 DEBUG   HandlerThread:21808 [handler.py:handle_request():158] handle_request: shutdown
2024-06-25 22:29:17,058 INFO    HandlerThread:21808 [handler.py:finish():882] shutting down handler
2024-06-25 22:29:17,703 INFO    WriterThread:21808 [datastore.py:close():296] close: C:\Users\Bobby\Akash_Django\R\Droupout2 (another copy)\PFLlib\system\wandb\run-20240625_222904-gsfy5nf1\run-gsfy5nf1.wandb
2024-06-25 22:29:18,066 INFO    SenderThread:21808 [sender.py:finish():1545] shutting down sender
2024-06-25 22:29:18,066 INFO    SenderThread:21808 [file_pusher.py:finish():169] shutting down file pusher
2024-06-25 22:29:18,066 INFO    SenderThread:21808 [file_pusher.py:join():175] waiting for file pusher
